bm_src_id,vs_type,obs_threshold,cnt,PeriodLS,median_hjd,tile
32470000149910,RRLyr-RRc,68,67,0.19784876896018,56137.11422251398,b247
32470000150169,ECL-NC,134,132,0.3700132756640211,-1.0,b247
32470000154873,ECL-NC,96,96,0.2359760244353377,-1.0,b247
32470000155250,ECL-NC,93,93,2.7931400883916795,-1.0,b247
32470000155374,ECL-NC,116,116,0.1496065676478977,-1.0,b247
32470000155454,ECL-NC,123,122,0.3588956018984815,-1.0,b247
32470000155656,ECL-NC,129,128,0.717822922596779,-1.0,b247
32470000150587,ECL-NC,46,46,0.1799626134417095,-1.0,b247
32470000150634,ECL-NC,52,52,0.2105734864995916,-1.0,b247
32470000151007,ECL-NC,66,66,0.131483144964214,-1.0,b247
32470000151152,ECL-NC,81,81,0.1076846520260584,-1.0,b247
32470000151705,ECL-NC,57,56,0.2236233193401005,-1.0,b247
32470000156534,ECL-NC,33,68,0.1504437286900651,56486.67000730248,b247
32470000156707,ECL-NC,125,123,0.4648351763892481,-1.0,b247
32470000156905,ECL-NC,136,134,0.583833380239594,56137.114670632174,b247
32470000147179,ECL-ELL,136,133,0.1414506863783504,56486.670196511215,b247
32470000147522,ECL-ELL,102,131,0.1002370100891967,56486.6701970728,b247
32470000147662,ECL-NC,109,107,0.1542168452135884,-1.0,b247
32470000152715,ECL-NC,65,64,0.1363477340046865,-1.0,b247
32470000159885,ECL-C,14,135,0.1488307704298715,56486.67060747912,b247
32470000154180,ECL-NC,106,106,0.2092255333565848,-1.0,b247
32470000154445,ECL-NC,90,90,0.1307590581531692,-1.0,b247
32470000154509,ECL-NC,179,177,0.1007732130918362,-1.0,b247
32470000161164,ECL-C,124,123,0.2422777107346674,-1.0,b247
32470000163579,ECL-NC,134,131,0.1603649393541494,-1.0,b247
32470000163684,ECL-NC,102,102,0.1740571752660084,-1.0,b247
32470000163685,ECL-NC,125,123,0.4808688777317774,-1.0,b247
32470000161742,ECL-NC,119,118,0.4266117536712175,-1.0,b247
32470000161990,ECL-NC,123,122,0.1263979509095841,-1.0,b247
32470000172633,ECL-ELL,204,203,1.6782463731772828,56172.10194617236,b247
32470000167351,ECL-NC,125,123,0.2822966425374206,-1.0,b247
32470000168181,ECL-NC,135,135,0.1543046091404001,-1.0,b247
32470000164371,ECL-NC,88,88,0.1187144050987315,-1.0,b247
32470000164417,RRLyr-RRab,56,135,0.6346351716587463,56512.20687132641,b247
32470000165168,ECL-NC,29,201,2.7498518214882672,56461.13394443348,b247
32470000165521,ECL-NC,72,72,0.1059838813063647,-1.0,b247
32470000165667,RRLyr-RRc,24,135,0.3079722887670555,56461.13352855904,b247
32470000168565,ECL-C,131,130,0.2428565323473028,-1.0,b247
32470000169097,ECL-NC,40,39,0.2372684624743644,-1.0,b247
32470000169134,ECL-NC,57,56,1.1943334645489485,-1.0,b247
32470000169248,RRLyr-RRab,20,202,0.6327013995708516,56369.35218325651,b247
32470000169805,RRLyr-RRc,35,136,0.2889416669503737,56379.29146652792,b247
32470000165802,ECL-C,108,107,0.2169563961191272,-1.0,b247
32470000165813,ECL-NC,49,49,0.1561221434052612,-1.0,b247
32470000165852,ECL-NC,21,132,3.3699414114598523,56375.852529412005,b247
32470000165884,ECL-NC,106,106,0.1347288535877152,-1.0,b247
32470000166020,ECL-NC,131,127,0.139511396909964,-1.0,b247
32470000166725,RRLyr-RRab,115,135,0.490389802921267,56379.40930520144,b247
32470000166946,ECL-C,133,133,0.1144390968393778,-1.0,b247
32470000170784,ECL-NC,107,106,0.3603399656880225,-1.0,b247
32470000171029,ECL-ELL,52,68,0.2154856247749179,56375.85306727004,b247
32470000171095,ECL-NC,135,132,0.2763098530933165,-1.0,b247
32470000171101,ECL-NC,171,169,0.2253949762440113,-1.0,b247
32470000174043,ECL-NC,68,68,0.1488375646699248,56137.11510625583,b247
32470000175050,ECL-C,16,142,0.2030397156955422,56184.08114006133,b247
32470000175139,ECL-C,43,43,0.1825863143496805,-1.0,b247
32470000176099,ECL-NC,98,97,0.1529292476796103,-1.0,b247
32470000176216,ECL-C,192,190,0.1699794605401519,56148.060577890006,b247
32470000171709,ECL-NC,132,129,0.6074181394985418,-1.0,b247
32470000172009,ECL-NC,136,135,0.2475697765223155,-1.0,b247
32470000172219,ECL-NC,198,197,0.1846558871689913,-1.0,b247
32470000172497,ECL-C,117,115,0.1222126661347128,-1.0,b247
32470000172546,ECL-C,136,135,0.3476691775524401,-1.0,b247
32470000179478,ECL-NC,114,113,0.6589768709049055,-1.0,b247
32470000176894,ECL-NC,79,78,0.2436429760021625,-1.0,b247
32470000177082,ECL-C,117,116,0.2657890026575186,-1.0,b247
32470000178121,ECL-NC,60,135,3.0121224629376955,56486.67060982667,b247
32470000181139,ECL-ELL,136,135,0.2853758510686741,56486.67019764986,b247
32470000181724,ECL-ELL,23,134,0.2422837727950899,56199.03389031653,b247
32470000179761,ECL-NC,123,123,0.4183453754576915,-1.0,b247
32470000179876,RRLyr-RRab,21,134,0.5890846332134002,56461.1335259383,b247
32470000180277,RRLyr-RRc,117,135,0.1744710582470182,56512.20685712866,b247
32470000180551,ECL-NC,34,34,0.116803470489414,-1.0,b247
32470000184848,ECL-ELL,129,132,0.1291736402680783,56461.13314962482,b247
32470000185088,ECL-NC,137,136,10.738035327767284,-1.0,b247
32470000185409,RRLyr-RRab,134,136,0.1411111639518174,56486.67061979421,b247
32470000185477,ECL-C,132,132,0.2052863781341902,-1.0,b247
32470000186485,ECL-C,64,64,0.1554252309051517,-1.0,b247
32470000187215,ECL-NC,60,60,0.1653377005741667,-1.0,b247
32470000187219,RRLyr-RRab,22,136,0.5326255998213021,56486.67041697136,b247
32470000187350,RRLyr-RRc,21,202,0.3976665888711319,56512.20688103114,b247
32470000187395,ECL-ELL,136,134,0.1099135731098763,56486.67020446934,b247
32470000187488,ECL-NC,58,58,0.1047945003963963,-1.0,b247
32470000187684,ECL-NC,66,66,0.2856180191019604,-1.0,b247
32470000188151,ECL-NC,58,57,0.1105723502764463,-1.0,b247
32470000188888,ECL-NC,91,90,0.2840577085401609,-1.0,b247
32470000188907,ECL-ELL,13,135,0.2909835040578129,56159.005688478224,b247
32470000189478,ECL-NC,135,133,0.2299628433520577,-1.0,b247
32470000190265,RRLyr-RRc,43,67,0.3389386595943682,56420.27081880708,b247
32470000190755,ECL-NC,67,66,0.2188195862102519,-1.0,b247
32470000191171,ECL-NC,132,131,0.3434236592776362,-1.0,b247
32470000191317,ECL-NC,136,135,0.1771987749553256,56137.11509134294,b247
32470000191425,ECL-NC,65,63,0.7145116942797823,-1.0,b247
32470000194114,ECL-NC,101,101,0.2940523490311473,-1.0,b247
32470000194258,ECL-NC,64,64,0.1421007977421635,-1.0,b247
32470000194285,ECL-NC,86,85,0.3362873763500649,-1.0,b247
32470000194664,ECL-NC,136,133,0.3059063720401413,56379.40841887459,b247
32470000192248,ECL-NC,81,80,0.2023686224881904,-1.0,b247
32470000192324,ECL-ELL,204,202,0.8077158291809389,56486.67040553047,b247
32470000192627,ECL-NC,100,100,0.97686264747187,-1.0,b247
32470000193088,ECL-NC,124,122,0.9474611389963602,-1.0,b247
32470000195063,ECL-NC,85,84,0.105211430891666,-1.0,b247
32470000195106,ECL-NC,67,66,0.2876979846827281,-1.0,b247
32470000195457,ECL-C,100,99,0.2824681368272774,-1.0,b247
32470000195622,ECL-C,84,130,0.1607532508064151,56513.22212219436,b247
32470000195797,ECL-NC,107,105,0.4200739948625084,-1.0,b247
32470000196052,RRLyr-RRab,10,135,0.5480606049882555,56376.36393755149,b247
32470000196103,ECL-NC,61,61,0.212756079048015,-1.0,b247
32470000196119,ECL-C,181,180,0.1199709969405268,-1.0,b247
32470000196227,ECL-NC,136,135,10.563677581933293,56184.0815702722,b247
32470000197284,ECL-NC,123,122,0.7334138931993249,-1.0,b247
32470000197311,ECL-NC,34,200,3.1924488441141845,56376.36387364799,b247
32470000198124,ECL-NC,31,195,7.026714561564941,56513.22213740502,b247
32470000199524,ECL-NC,33,33,0.1080649025107175,-1.0,b247
32470000199879,ECL-NC,57,57,0.2700774278116946,-1.0,b247
32470000200200,ECL-NC,136,134,1.1704120662391375,-1.0,b247
32470000200426,ECL-C,90,90,0.1166932507971054,-1.0,b247
32470000200514,ECL-NC,161,160,1.9075547751390995,-1.0,b247
32470000200862,ECL-NC,55,55,0.1168849498042503,-1.0,b247
32470000200995,RRLyr-RRab,18,135,0.5059236209646589,56379.41011502495,b247
32470000201446,ECL-NC,41,40,0.3095911020679858,-1.0,b247
32470000201583,ECL-NC,117,115,0.1261985585313725,-1.0,b247
32470000202008,ECL-NC,135,134,1.5953872966229847,-1.0,b247
32470000202300,ECL-ELL,127,134,39.8648848919229,56486.67041198266,b247
32470000202314,ECL-NC,42,42,0.4540422147605046,-1.0,b247
32470000202422,ECL-NC,125,124,0.3785242765287633,-1.0,b247
32470000202814,ECL-NC,22,136,0.3641997179941469,56376.36406757622,b247
32470000202962,ECL-NC,100,99,0.1981219761783236,-1.0,b247
32470000205770,ECL-NC,141,140,0.1398053023444165,-1.0,b247
32470000203471,ECL-NC,31,31,0.7240769416388181,-1.0,b247
32470000203666,ECL-NC,132,131,0.5799477446083966,-1.0,b247
32470000204107,ECL-NC,197,195,1.3317322326600842,-1.0,b247
32470000204149,ECL-NC,131,129,0.6443574690719409,-1.0,b247
32470000206071,ECL-NC,78,77,0.4331687553914143,-1.0,b247
32470000206667,ECL-ELL,40,402,3.149180894419033,56461.13334535315,b247
32470000206888,ECL-NC,70,69,3.5181617753254915,-1.0,b247
32470000207488,ECL-NC,72,269,1.236401420690479,56198.039579659286,b247
32470000207597,ECL-NC,252,247,0.6400887671361907,-1.0,b247
32470000209689,ECL-C,225,225,0.3109754315628971,-1.0,b247
32470000209784,ECL-C,272,269,0.1816720895616045,56129.18008170683,b247
32470000209909,ECL-ELL,272,269,0.1235933785304065,56486.66982614187,b247
32470000222266,ECL-NC,64,64,0.1304339952299192,-1.0,b247
32470000222502,ECL-NC,122,125,0.7117496001008315,56513.220723830585,b247
32470000222655,ECL-NC,15,130,0.6475639711160848,56124.11189774841,b247
32470000213536,ECL-NC,31,31,0.2604284411472459,-1.0,b247
32470000211436,ECL-ELL,178,270,1.1372678837417738,56512.20572108677,b247
32470000211459,RRLyr-RRc,73,134,0.3651535629740753,56379.349355489205,b247
32470000212227,ECL-NC,247,242,0.9124684092673468,-1.0,b247
32470000212242,ECL-NC,215,213,0.3768433417910694,-1.0,b247
32470000212407,ECL-NC,176,175,0.1890267396990102,-1.0,b247
32470000214055,ECL-ELL,63,258,0.3532445549583499,56514.23604804584,b247
32470000214249,ECL-NC,83,233,1.4074052220603557,56147.14090524396,b247
32470000214275,ECL-NC,19,259,0.2313640698914227,56514.23618652402,b247
32470000217698,ECL-ELL,60,134,0.185607617627357,56461.13216625025,b247
32470000217944,ECL-NC,133,133,0.4960986391459747,-1.0,b247
32470000218011,ECL-NC,132,131,0.4048933218720308,-1.0,b247
32470000218195,ECL-C,110,110,0.2869787152847461,-1.0,b247
32470000218573,ECL-C,114,113,0.2093961165400484,56372.345701549726,b247
32470000215074,RRLyr-RRab,40,259,0.4940143568948322,56514.23620207619,b247
32470000215137,ECL-NC,183,180,0.8706249537170169,-1.0,b247
32470000220595,ECL-NC,68,65,2.151989581803694,56148.05883308139,b247
32470000220599,ECL-ELL,104,133,20.950611429071508,56486.669060794775,b247
32470000220760,ECL-C,37,36,0.206044794389102,-1.0,b247
32470000220860,ECL-NC,108,107,0.3027272661592164,-1.0,b247
32470000220900,RRLyr-RRc,65,65,0.6202679112059422,-1.0,b247
32470000223615,ECL-NC,125,123,0.600355433837492,-1.0,b247
32470000223688,ECL-ELL,68,66,0.1219880348523015,-1.0,b247
32470000216451,ECL-NC,40,39,1.569812611822455,-1.0,b247
32470000216512,ECL-C,54,53,0.1267667608765419,-1.0,b247
32470000216617,ECL-NC,33,33,0.9971377664713008,-1.0,b247
32470000216826,ECL-NC,44,132,0.9723848400027882,56372.3461369977,b247
32470000216931,ECL-C,98,98,0.1197134080918003,-1.0,b247
32470000225536,ECL-NC,135,134,0.4414324063088234,-1.0,b247
32470000225699,ECL-NC,65,63,0.2249377215456542,-1.0,b247
32470000225914,ECL-NC,31,131,1.14756474369751,56159.004564751085,b247
32470000224246,ECL-NC,74,74,0.1385866808855497,-1.0,b247
32470000224269,ECL-C,107,107,0.2209704662404935,-1.0,b247
32470000224604,ECL-C,51,51,0.1650090730884291,-1.0,b247
32470000224651,ECL-NC,197,194,0.6730667036551164,-1.0,b247
32470000225141,RRLyr-RRab,25,68,0.4672387332388324,56368.83004378219,b247
32470000229260,ECL-NC,178,176,0.1652614614563772,-1.0,b247
32470000229329,ECL-NC,52,51,1.116116659022472,-1.0,b247
32470000230338,ECL-NC,109,109,0.3246630683023384,-1.0,b247
32470000234041,ECL-NC,204,201,0.1440374996686663,56379.40633214691,b247
32470000232166,ECL-NC,136,135,0.3236615933640679,56375.33998371975,b247
32470000232174,RRLyr-RRab,23,136,0.5216637218977378,56160.12126059402,b247
32470000232314,ECL-ELL,14,136,5.038563237913381,56486.66924745134,b247
32470000219187,ECL-NC,153,153,0.3906931897248828,-1.0,b247
32470000219425,ECL-NC,42,42,0.1314961419121404,-1.0,b247
32470000219480,ECL-NC,37,36,0.1459732749067733,-1.0,b247
32470000219581,ECL-NC,136,135,0.4028374904850326,56153.07291856436,b247
32470000230830,RRLyr-RRab,130,129,0.4945148163940045,56129.17988518657,b247
32470000231615,ECL-NC,66,65,0.4293141671612924,-1.0,b247
32470000236582,ECL-ELL,36,134,9.104977757310245,56486.6694370045,b247
32470000227211,ECL-NC,63,62,0.1209313543143881,-1.0,b247
32470000227365,ECL-NC,81,81,0.1706649458679482,-1.0,b247
32470000227630,ECL-NC,30,135,7.890286841209006,56486.66943102984,b247
32470000227666,ECL-NC,126,125,0.2788840747894195,-1.0,b247
32470000227933,ECL-NC,68,135,2.4914904822563533,56379.40592112123,b247
32470000228101,ECL-C,48,48,0.1060105354829411,-1.0,b247
32470000228163,ECL-ELL,136,132,0.422346683600219,56129.1806961638,b247
32470000228327,ECL-NC,129,127,0.629924056088353,56121.64269846985,b247
32470000228713,ECL-C,132,132,0.2938486691190404,-1.0,b247
32470000228933,ECL-NC,62,61,0.3306471486122907,-1.0,b247
32470000229184,ECL-C,136,135,0.1988324164554818,56137.1136581763,b247
32470000229199,ECL-NC,101,101,0.3620914323058248,-1.0,b247
32470000234621,ECL-NC,69,68,0.618167607519266,-1.0,b247
32470000234638,ECL-C,118,117,0.1760746038361254,-1.0,b247
32470000235518,ECL-NC,37,37,0.1098171179911152,-1.0,b247
32470000235712,ECL-C,143,141,0.2309476377574733,-1.0,b247
32470000239298,ECL-C,134,133,0.1309802299949342,-1.0,b247
32470000239597,ECL-C,24,128,0.1652027070282091,56376.36289970914,b247
32470000239605,ECL-NC,15,68,0.6342638184600076,56369.35093294089,b247
32470000239832,ECL-C,42,41,0.1937852064968018,-1.0,b247
32470000240212,ECL-ELL,190,189,0.249589685132458,-1.0,b247
32470000240545,ECL-C,140,140,0.1274794740309638,-1.0,b247
32470000241023,ECL-NC,43,43,0.2438041039954716,-1.0,b247
32470000241170,ECL-C,11,136,0.1967796016231112,56131.12703715302,b247
32470000241539,ECL-NC,27,134,7.496316003127511,56486.66943312947,b247
32470000241835,ECL-NC,108,108,0.2089298766685015,-1.0,b247
32470000242184,ECL-NC,171,170,0.7074158258575696,-1.0,b247
32470000242221,ECL-C,203,200,0.4172363677697309,56137.11343439351,b247
32470000242358,ECL-C,122,122,0.2001168120705076,-1.0,b247
32470000242573,ECL-C,154,154,0.1661901862616329,-1.0,b247
32470000242609,ECL-NC,132,131,0.230375385675235,-1.0,b247
32470000242893,ECL-NC,54,54,0.1582543999257143,-1.0,b247
32470000243225,ECL-NC,155,154,0.1218220881981624,-1.0,b247
32470000244078,ECL-NC,52,52,0.1002006585850401,-1.0,b247
32470000244134,ECL-NC,12,136,0.1721534219213917,56486.669422485866,b247
32470000244241,ECL-NC,131,130,1.0093982014470633,-1.0,b247
32470000244946,ECL-NC,136,132,0.2577645202694308,56129.18029823248,b247
32470000246576,ECL-C,204,202,0.1620640813293891,56142.12738900048,b247
32470000246616,ECL-NC,132,131,0.1149025932393469,-1.0,b247
32470000247809,ECL-C,75,75,0.3456605980891901,-1.0,b247
32470000247948,ECL-C,129,126,0.2913309694130622,-1.0,b247
32470000248316,RRLyr-RRab,22,68,0.5457616693883878,56461.13276669977,b247
32470000244963,ECL-NC,165,164,0.2549030328382368,-1.0,b247
32470000245962,RRLyr-RRab,45,200,0.4733811692884174,56512.20571076452,b247
32470000246170,RRLyr-RRab,25,136,0.5729668674593191,56486.66942127312,b247
32470000249026,ECL-NC,68,67,0.449587419356881,56137.11382490993,b247
32470000249286,ECL-C,136,133,0.1259655820729802,56137.11304423667,b247
32470000249381,ECL-NC,67,66,0.4240717733374731,-1.0,b247
32470000249390,ECL-C,111,110,0.2123448772272741,-1.0,b247
32470000249454,ECL-NC,12,136,0.1548579803700721,56512.20609879111,b247
32470000251585,ECL-NC,37,140,0.3324268309737761,56379.34772006901,b247
32470000252301,ECL-NC,67,131,0.98157876147534,56486.66904551316,b247
32470000252628,ECL-NC,109,109,0.144989779854965,-1.0,b247
32470000253341,ECL-NC,80,79,0.1727620130559631,-1.0,b247
32470000253590,ECL-C,132,132,0.2730090808744474,-1.0,b247
32470000253939,ECL-NC,70,70,0.8608205700878189,-1.0,b247
32470000254191,ECL-NC,134,133,0.3615951005671554,-1.0,b247
32470000254253,ECL-NC,14,68,0.1690137847542688,56376.36200547408,b247
32470000254950,ECL-NC,132,131,0.4663234262528066,-1.0,b247
32470000255142,ECL-NC,16,68,0.1609361430262733,56486.66961080147,b247
32470000255278,ECL-ELL,36,135,16.802287172868514,56486.66924887977,b247
32470000256853,ECL-NC,11,136,3.949604171513323,56486.66924904342,b247
32470000256890,RRLyr-RRc,18,67,0.2791312982084151,56486.66961024246,b247
32470000256932,ECL-NC,47,47,0.1022640626980583,-1.0,b247
32470000257491,ECL-NC,92,92,4.494767874373778,-1.0,b247
32470000257689,ECL-NC,58,133,0.2857016967780192,56153.07259007211,b247
32470000257998,ECL-NC,87,86,0.1039985053996551,-1.0,b247
32470000255602,ECL-NC,102,99,0.1405522441177607,-1.0,b247
32470000256568,ECL-NC,33,33,4.050815206737832,-1.0,b247
32470000259524,ECL-C,37,36,0.2390325928932333,-1.0,b247
32470000259601,ECL-C,194,194,0.2704742082391139,-1.0,b247
32470000259656,RRLyr-RRab,22,136,0.7555597810732306,56486.66943920535,b247
32470000259833,ECL-C,48,48,0.1632092507886611,-1.0,b247
32470000250257,ECL-NC,79,79,0.2218844358829688,-1.0,b247
32470000250311,ECL-NC,75,75,0.2318599688105251,-1.0,b247
32470000250785,ECL-NC,96,95,0.1171097883281735,-1.0,b247
32470000260854,ECL-NC,68,66,0.4910558815514015,56379.28909041739,b247
32470000260984,ECL-NC,49,49,0.297327762856652,-1.0,b247
32470000261153,ECL-C,12,136,0.2111677883324722,56486.66905157563,b247
32470000261539,ECL-NC,116,115,0.3572400863723984,-1.0,b247
32470000262094,ECL-NC,58,57,0.6650847877385612,-1.0,b247
32470000262321,ECL-NC,133,133,0.1999446133370535,-1.0,b247
32470000262602,ECL-C,33,33,0.4772016438930947,-1.0,b247
32470000263381,ECL-C,133,133,0.2043877125281699,-1.0,b247
32470000265273,ECL-NC,128,126,0.2333166494314092,-1.0,b247
32470000265472,ECL-NC,59,135,0.3611000784975217,56486.66923788535,b247
32470000272626,ECL-C,77,75,0.1486048860028763,-1.0,b247
32470000272814,ECL-NC,191,189,0.4751328537066263,-1.0,b247
32470000266857,ECL-NC,54,53,0.1107621478525603,-1.0,b247
32470000267216,ECL-NC,127,126,0.3229332548679463,-1.0,b247
32470000268021,ECL-NC,12,142,0.3020526249844261,56379.34766996425,b247
32470000268680,ECL-NC,75,74,0.1721170155898239,-1.0,b247
32470000268969,ECL-NC,195,191,0.1750657737569556,-1.0,b247
32470000269270,ECL-NC,124,123,0.3577114876630484,56137.11322146826,b247
32470000269400,ECL-NC,19,134,0.5685936598219917,56379.40545429511,b247
32470000269429,ECL-NC,134,132,0.2448613437686004,-1.0,b247
32470000269697,ECL-NC,135,132,0.1444169311124389,-1.0,b247
32470000270488,ECL-NC,68,67,0.5135918195058201,56133.1464876213,b247
32470000270635,ECL-C,120,120,0.1698788110318693,-1.0,b247
32470000273955,RRLyr-RRab,58,57,0.1228031790717997,56134.119862005886,b247
32470000274271,ECL-NC,108,108,0.153667284931848,-1.0,b247
32470000271575,ECL-NC,139,138,0.5078719873541389,-1.0,b247
32470000272127,ECL-NC,62,62,0.1351600923239081,-1.0,b247
32470000276080,ECL-NC,67,65,0.2329267751983012,-1.0,b247
32470000276346,RRLyr-RRab,17,136,0.6102671236566805,56461.13235147156,b247
32470000276787,ECL-NC,47,47,0.2558186063504373,-1.0,b247
32470000276979,RRLyr-RRab,49,136,0.561720476155881,56486.66943424249,b247
32470000274884,ECL-NC,95,94,0.1250471173901993,-1.0,b247
32470000275352,ECL-NC,49,49,0.5498725710928449,-1.0,b247
32470000275468,ECL-ELL,66,65,0.3367747273898187,-1.0,b247
32470000275606,ECL-NC,29,132,0.6638182744605369,56486.66924458645,b247
32470000275612,ECL-NC,24,135,0.3395284116208515,56379.34806177132,b247
32470000275932,ECL-NC,131,132,0.3838394056638062,56461.13275646558,b247
32470000277594,ECL-NC,16,135,4.7125193179355565,56486.66942328647,b247
32470000277748,ECL-NC,129,127,0.3725132801764876,-1.0,b247
32470000278636,ECL-NC,67,67,0.1372200796638038,-1.0,b247
32470000278947,ECL-NC,73,73,0.1724654080402213,-1.0,b247
32470000279017,ECL-NC,134,132,0.2417375549967006,-1.0,b247
32470000280509,ECL-NC,202,199,0.1728241997636916,-1.0,b247
32470000280520,ECL-C,61,61,0.1378428517506919,-1.0,b247
32470000281201,ECL-NC,41,41,0.1249043776090584,-1.0,b247
32470000281213,ECL-C,123,123,0.7870647540854093,-1.0,b247
32470000282898,ECL-NC,46,46,0.1414535255211541,-1.0,b247
32470000283043,ECL-C,113,112,0.7766666118827331,-1.0,b247
32470000283115,ECL-NC,11,136,1.7340106956538708,56137.11344344349,b247
32470000283760,ECL-ELL,68,67,4.543571400122359,56486.668853624185,b247
32470000281382,ECL-NC,120,119,0.3044644762916675,-1.0,b247
32470000281926,ECL-NC,74,74,0.1517048475161925,-1.0,b247
32470000282244,ECL-NC,123,123,0.1721018140079896,-1.0,b247
32470000289266,ECL-NC,124,122,0.1016602708513148,56124.11132514309,b247
32470000289657,RRLyr-RRab,20,135,0.5944673541863987,56376.3622702006,b247
32470000289924,ECL-C,60,60,0.337566897193903,-1.0,b247
32470000290195,ECL-NC,18,67,0.3586052894238365,56379.34895957954,b247
32470000287915,ECL-NC,204,198,0.1500989925057185,56486.66923854066,b247
32470000287922,ECL-NC,123,122,0.2155998915643829,-1.0,b247
32470000285144,ECL-C,136,136,0.3321439910235865,-1.0,b247
32470000285237,ECL-NC,92,92,0.5424852597805174,-1.0,b247
32470000285560,ECL-NC,133,130,0.1110151589585103,-1.0,b247
32470000286237,ECL-NC,124,123,0.937179208759583,-1.0,b247
32470000286720,RRLyr-RRc,134,132,0.3078265411452741,56112.24306394759,b247
32470000286805,RRLyr-RRab,15,203,0.6572904471647055,56461.13275413556,b247
32470000286899,ECL-C,130,129,0.2221571948982197,-1.0,b247
32470000287006,ECL-NC,156,156,0.2997148370849679,-1.0,b247
32470000290611,ECL-NC,135,133,0.5891557364006972,56160.121080118566,b247
32470000284318,ECL-C,39,39,0.10549613878782,-1.0,b247
32470000284414,RRLyr-RRc,135,134,0.1163895197706586,56369.35174912678,b247
32470000284669,ECL-NC,63,63,0.1506295001566414,-1.0,b247
32470000284988,ECL-NC,103,103,0.3613942265693086,-1.0,b247
32470000294171,ECL-NC,82,82,0.2388627879925919,-1.0,b247
32470000294691,ECL-NC,131,130,0.2768978990765477,-1.0,b247
32470000294980,ECL-NC,123,123,0.211442320738005,-1.0,b247
32470000295873,ECL-NC,56,56,0.2282402270820593,-1.0,b247
32470000296393,ECL-C,47,47,0.1566240711157586,-1.0,b247
32470000292845,ECL-C,80,80,0.2657137552034553,-1.0,b247
32470000292965,ECL-C,58,58,0.7997870986451402,-1.0,b247
32470000293094,ECL-NC,203,201,0.3932912727061636,56129.1804924794,b247
32470000293378,RRLyr-RRc,41,67,0.3342714502062663,56486.66961150787,b247
32470000293533,ECL-NC,125,124,0.2668720072742948,-1.0,b247
32470000293897,ECL-NC,62,61,0.1543021240270865,-1.0,b247
32470000301306,ECL-C,122,121,0.2298436371876138,-1.0,b247
32470000301470,ECL-NC,63,62,0.2103076481621922,-1.0,b247
32470000301596,ECL-NC,88,87,0.5289648590830229,-1.0,b247
32470000301720,ECL-C,36,36,0.3357195623532996,-1.0,b247
32470000299467,ECL-NC,20,131,1.7374066445909992,56375.34060300871,b247
32470000300183,ECL-NC,72,71,0.2079636596097063,-1.0,b247
32470000300238,ECL-NC,33,33,0.1745868437447567,-1.0,b247
32470000300394,ECL-C,132,132,0.2327490377787884,-1.0,b247
32470000298127,RRLyr-RRc,93,136,0.3007494193203949,56379.40715124264,b247
32470000298486,ECL-NC,130,130,0.1651719542343008,-1.0,b247
32470000298578,ECL-C,51,51,0.1771626706727197,-1.0,b247
32470000292675,ECL-NC,111,108,0.1055395801173657,-1.0,b247
32470000292751,RRLyr-RRab,23,203,0.5516545514107709,56461.132573791474,b247
32470000292804,ECL-NC,62,62,0.3593315397324013,-1.0,b247
32470000302346,ECL-NC,127,125,0.8913808429154693,-1.0,b247
32470000302536,ECL-NC,136,131,2.748302291774576,-1.0,b247
32470000302595,ECL-NC,132,132,2.30113880836145,56148.6175714172,b247
32470000304000,ECL-NC,131,131,0.1133267145174453,-1.0,b247
32470000304142,ECL-C,179,178,0.2319634691264728,-1.0,b247
32470000304163,ECL-NC,103,102,0.1751977121601735,-1.0,b247
32470000304278,ECL-NC,40,40,0.5932472148932477,-1.0,b247
32470000304335,ECL-NC,37,37,0.1234411190266442,-1.0,b247
32470000304455,ECL-C,113,112,1.0440643203098423,-1.0,b247
32470000305957,ECL-NC,107,107,0.2472623377778986,-1.0,b247
32470000306409,ECL-C,133,132,0.2115431490010271,-1.0,b247
32470000305074,ECL-NC,118,118,0.2703019084957027,-1.0,b247
32470000305223,ECL-C,43,42,0.1987442557096522,-1.0,b247
32470000297605,RRLyr-RRc,113,136,0.4935144920607783,56486.6694308351,b247
32470000307587,ECL-NC,118,118,0.2355808676827911,-1.0,b247
32470000308159,ECL-NC,29,131,3.4867366914208624,56461.13275908152,b247
32470000311199,ECL-NC,132,132,0.1032358328330654,-1.0,b247
32470000311216,ECL-ELL,134,133,0.2627617251603544,56137.11343688351,b247
32470000311222,ECL-ELL,136,132,27.427875748469823,56486.66943124696,b247
32470000311542,ECL-NC,203,201,0.1794207103656652,-1.0,b247
32470000312021,ECL-NC,166,166,0.7213249016961055,-1.0,b247
32470000309153,ECL-C,75,75,0.1764507265693055,-1.0,b247
32470000309187,ECL-ELL,111,134,0.4470541765410119,56486.66904948508,b247
32470000309496,ECL-C,68,67,0.6198018295219306,56115.13531107587,b247
32470000309553,ECL-NC,34,34,0.105271597955022,-1.0,b247
32470000309906,ECL-ELL,48,196,8.356492196273043,56514.23485485544,b247
32470000310674,ECL-C,108,108,0.6190940411797378,-1.0,b247
32470000312884,ECL-NC,135,135,0.3891198172702961,-1.0,b247
32470000313151,ECL-NC,147,146,0.3481156837954172,-1.0,b247
32470000313308,RRLyr-RRab,32,160,0.5354897884985731,56368.30823124542,b247
32470000319266,ECL-NC,406,406,0.3937199275270873,56160.12085198812,b247
